JD,mag,err
548.607,11.865,0.015
548.66,11.844,0.02
548.698,11.887,0.008
548.699,11.912,0.009
549.568,11.901,0.035
549.6,11.902,0.008
549.601,11.906,0.008
550.578,11.887,0.005
551.61,11.851,0.02
551.648,11.891,0.004
551.649,11.894,0.004
552.437,11.857,0.003
553.589,11.87,0.018
553.675,11.889,0.004
553.676,11.887,0.005
554.611,11.821,0.02
555.568,11.894,0.01
556.568,11.893,0.028
557.593,11.896,0.003
557.594,11.881,0.003
557.595,11.876,0.003
557.598,11.882,0.003
557.599,11.88,0.003
557.6,11.8895,0.003
557.601,11.889,0.003
557.602,11.879,0.003
557.603,11.8855,0.003
557.604,11.873,0.003
557.607,11.889,0.003
557.608,11.884,0.003
557.609,11.887,0.003
557.61,11.891,0.003
557.611,11.873,0.003
557.612,11.878,0.003
557.613,11.876,0.003
557.614,11.886,0.003
557.617,11.875,0.003
557.618,11.876,0.003
557.619,11.8775,0.003
557.62,11.88,0.003
557.622,11.879,0.003
557.693,11.876,0.004
557.694,11.877,0.004
558.693,11.879,0.006
560.561,11.915,0.007
560.646,11.864,0.005
560.647,11.882,0.004
561.574,11.913,0.003
561.575,11.905,0.003
561.576,11.902,0.003
561.578,11.8935,0.003
561.579,11.899,0.003
561.58,11.896,0.003
561.581,11.904,0.003
561.582,11.908,0.003
561.583,11.91,0.003
561.584,11.895,0.003
561.585,11.9085,0.003
561.586,11.917,0.003
561.587,11.8885,0.0115
561.588,11.908,0.003
561.589,11.906,0.003
561.59,11.913,0.003
561.591,11.8945,0.003
561.592,11.896,0.003
561.593,11.906,0.003
561.594,11.9,0.003
561.595,11.898,0.003
561.596,11.874,0.003
561.597,11.89,0.003
561.598,11.901,0.003
561.599,11.898,0.003
561.6,11.897,0.003
561.601,11.9075,0.003
561.602,11.9,0.003
561.603,11.9,0.003
561.604,11.9095,0.003
561.605,11.889,0.003
561.606,11.905,0.003
561.607,11.8985,0.003
561.608,11.899,0.003
561.609,11.897,0.003
561.61,11.9045,0.003
561.611,11.899,0.003
561.612,11.891,0.003
561.613,11.907,0.003
561.614,11.9,0.003
561.615,11.888,0.003
561.616,11.898,0.003
561.617,11.891,0.003
561.618,11.898,0.003
561.619,11.905,0.003
561.62,11.9,0.003
561.621,11.903,0.003
561.622,11.9,0.003
561.623,11.899,0.003
561.624,11.891,0.003
561.625,11.889,0.003
561.626,11.887,0.003
561.627,11.895,0.003
561.628,11.89,0.003
561.629,11.889,0.003
561.63,11.8885,0.003
561.631,11.885,0.003
561.632,11.8695,0.0115
561.633,11.89,0.003
561.634,11.892,0.003
561.636,11.883,0.003
561.638,11.89,0.003
561.639,11.8875,0.003
561.641,11.888,0.003
561.642,11.893,0.003
561.643,11.883,0.003
561.644,11.891,0.003
561.645,11.8895,0.003
561.646,11.888,0.003
561.647,11.89,0.003
561.648,11.891,0.003
561.649,11.892,0.003
564.559,11.899,0.003
564.56,11.908,0.003
564.561,11.892,0.003
564.562,11.9015,0.003
564.563,11.8665,0.0115
564.564,11.904,0.003
564.565,11.902,0.003
564.566,11.905,0.003
564.567,11.907,0.003
564.568,11.9045,0.003
564.569,11.899,0.003
564.57,11.889,0.003
564.571,11.893,0.003
564.572,11.9005,0.003
564.573,11.899,0.003
564.574,11.896,0.003
564.575,11.89,0.003
564.576,11.89,0.003
564.577,11.884,0.003
564.578,11.895,0.003
564.579,11.898,0.003
564.58,11.898,0.003
564.581,11.8885,0.003
564.582,11.892,0.003
564.583,11.882,0.003
564.584,11.8825,0.003
564.585,11.881,0.003
564.586,11.887,0.003
564.587,11.89,0.003
564.588,11.8885,0.003
564.589,11.881,0.003
564.59,11.885,0.003
564.591,11.888,0.003
564.592,11.888,0.003
564.593,11.883,0.003
564.594,11.8835,0.003
564.595,11.882,0.003
564.596,11.884,0.003
564.597,11.886,0.003
564.598,11.882,0.003
564.599,11.885,0.003
564.6,11.885,0.003
564.601,11.891,0.003
564.602,11.887,0.003
564.603,11.881,0.003
564.604,11.8885,0.003
564.605,11.889,0.003
564.606,11.889,0.003
564.607,11.891,0.003
564.608,11.893,0.003
564.609,11.892,0.003
564.61,11.886,0.003
564.611,11.884,0.003
564.612,11.891,0.003
564.613,11.887,0.003
564.614,11.889,0.003
564.615,11.892,0.003
564.616,11.859,0.0115
564.617,11.88,0.003
564.618,11.881,0.003
564.619,11.887,0.003
564.62,11.887,0.003
564.621,11.882,0.003
564.622,11.886,0.003
564.623,11.882,0.003
564.624,11.876,0.003
564.625,11.892,0.003
564.626,11.89,0.003
564.627,11.8825,0.003
564.628,11.878,0.003
564.629,11.882,0.003
564.63,11.888,0.003
564.631,11.878,0.003
564.632,11.881,0.003
564.633,11.8845,0.003
564.634,11.879,0.003
564.635,11.885,0.003
564.636,11.8835,0.003
564.663,11.843,0.01
564.664,11.927,0.009
565.558,11.906,0.007
565.57,11.823,0.02
565.614,11.82,0.02
566.558,11.899,0.007
566.565,11.875,0.02
567.401,11.878,0.002
567.554,11.883,0.002
567.555,11.893,0.002
567.556,11.884,0.002
567.557,11.89,0.002
567.558,11.883,0.002
567.559,11.891,0.002
567.56,11.8885,0.0015
567.561,11.891,0.001
567.562,11.888,0.002
567.563,11.8885,0.0015
567.564,11.886,0.001
567.565,11.883,0.002
567.566,11.86766667,0.007666667
567.567,11.893,0.001
567.568,11.888,0.002
567.569,11.885,0.002
567.57,11.8905,0.001
567.571,11.889,0.002
567.572,11.892,0.001
567.573,11.892,0.001
567.574,11.894,0.001
567.575,11.892,0.001
567.576,11.894,0.0015
567.577,11.889,0.001
567.578,11.891,0.001
567.579,11.8805,0.0015
567.581,11.895,0.001
567.582,11.8865,0.0015
567.583,11.89,0.001
567.585,11.897,0.001
567.586,11.884,0.001
567.587,11.896,0.002
567.588,11.892,0.001
567.589,11.905,0.001
567.59,11.886,0.001
567.591,11.895,0.002
567.592,11.8955,0.0025
567.593,11.889,0.001
567.594,11.897,0.001
567.595,11.8895,0.001
567.596,11.893,0.001
567.597,11.885,0.001
567.598,11.8865,0.002
567.599,11.889,0.001
567.6,11.878,0.001
567.601,11.903,0.002
567.603,11.89,0.001
567.604,11.875,0.001
567.605,11.8865,0.001
567.606,11.894,0.001
567.607,11.885,0.001
567.608,11.891,0.002
567.61,11.893,0.003
567.611,11.8875,0.0015
567.612,11.887,0.001
567.613,11.892,0.001
567.614,11.8915,0.001
567.615,11.894,0.001
567.635,11.851,0.02
568.572,11.803,0.02
569.566,11.832,0.02
569.611,11.83,0.02
569.612,11.891,0.004
569.613,11.883,0.004
570.557,11.813,0.02
570.6,11.812,0.02
571.502,11.88,0.001
571.503,11.873,0.001
571.504,11.883,0.002
571.505,11.8805,0.001
571.506,11.879,0.002
571.508,11.877,0.002
571.509,11.878,0.002
571.51,11.881,0.002
571.511,11.877,0.002
571.512,11.881,0.002
571.513,11.884,0.002
571.514,11.872,0.002
571.515,11.872,0.002
571.516,11.885,0.002
571.517,11.885,0.002
571.518,11.8815,0.002
571.519,11.877,0.002
571.52,11.872,0.002
571.521,11.872,0.0015
571.522,11.882,0.001
571.523,11.879,0.002
571.524,11.874,0.002
571.525,11.885,0.002
571.526,11.88,0.002
571.527,11.876,0.001
571.528,11.875,0.002
571.529,11.881,0.002
571.53,11.874,0.002
571.531,11.871,0.002
571.532,11.873,0.001
571.533,11.88,0.001
571.534,11.875,0.0015
571.535,11.873,0.002
571.536,11.88,0.002
571.537,11.878,0.002
571.538,11.868,0.0015
571.539,11.881,0.002
571.54,11.874,0.002
571.541,11.8775,0.001
571.542,11.874,0.002
571.543,11.8865,0.0045
571.544,11.88,0.002
571.545,11.876,0.002
571.546,11.879,0.002
571.547,11.8785,0.002
571.549,11.873,0.002
571.551,11.875,0.002
571.552,11.873,0.002
571.553,11.878,0.002
571.555,11.88,0.02
571.56,11.879,0.002
571.598,11.858,0.02
572.548,11.878,0.006
572.549,11.84,0.02
572.603,11.859,0.02
573.465,11.856,0.006
573.531,11.889,0.002
573.532,11.884,0.002
573.533,11.892,0.002
573.534,11.8925,0.002
573.535,11.889,0.002
573.536,11.892,0.003
573.537,11.89,0.003
573.538,11.903,0.004
573.539,11.877,0.003
573.54,11.8835,0.003
573.541,11.886,0.003
573.542,11.89,0.003
573.543,11.8785,0.003
573.544,11.884,0.003
573.545,11.884,0.003
573.546,11.892,0.003
573.547,11.885,0.0095
573.548,11.88,0.003
573.549,11.891,0.003
573.55,11.8845,0.003
573.551,11.882,0.003
573.552,11.89,0.003
573.553,11.906,0.003
573.556,11.892,0.01
574.554,11.9255,0.002
574.555,11.929,0.002
574.556,11.922,0.002
574.557,11.9255,0.002
574.558,11.927,0.003
574.559,11.932,0.002
574.56,11.934,0.002
574.561,11.9265,0.0025
574.562,11.92,0.002
574.563,11.931,0.002
574.564,11.9345,0.002
574.565,11.932,0.002
574.566,11.94,0.002
574.567,11.9325,0.002
574.568,11.943,0.002
574.569,11.941,0.002
574.57,11.9335,0.002
574.571,11.935,0.002
574.572,11.934,0.002
574.573,11.929,0.002
574.574,11.935,0.002
574.575,11.928,0.002
574.576,11.935,0.002
574.577,11.925,0.002
574.578,11.937,0.002
574.579,11.93,0.002
574.58,11.9225,0.002
574.581,11.929,0.002
574.582,11.927,0.002
574.583,11.927,0.002
574.584,11.914,0.002
574.585,11.915,0.002
574.586,11.921,0.002
574.587,11.915,0.002
574.588,11.918,0.002
574.589,11.913,0.002
574.59,11.918,0.002
574.591,11.917,0.002
574.592,11.924,0.002
574.593,11.9195,0.002
574.594,11.925,0.002
574.595,11.915,0.002
574.596,11.9095,0.002
574.597,11.91,0.002
574.598,11.915,0.002
574.599,11.908,0.002
574.6,11.913,0.002
574.601,11.913,0.002
574.602,11.911,0.002
574.603,11.912,0.002
574.604,11.912,0.002
574.605,11.909,0.002
574.606,11.909,0.002
574.607,11.912,0.002
574.608,11.904,0.002
574.609,11.9095,0.002
574.61,11.917,0.002
574.611,11.907,0.002
574.612,11.908,0.002
574.613,11.9075,0.002
574.614,11.907,0.002
574.615,11.897,0.002
574.616,11.907,0.002
574.617,11.903,0.002
574.618,11.909,0.002
574.619,11.9035,0.002
574.62,11.916,0.002
574.621,11.905,0.002
574.622,11.906,0.002
574.623,11.904,0.002
574.624,11.908,0.002
574.625,11.908,0.002
574.626,11.91,0.002
574.627,11.901,0.002
574.628,11.904,0.002
574.629,11.9015,0.002
575.55,11.834,0.02
575.594,11.852,0.02
576.461,11.897,0.003
576.463,11.894,0.003
576.466,11.889,0.003
576.467,11.893,0.003
576.468,11.895,0.003
576.469,11.897,0.003
576.47,11.903,0.003
576.471,11.898,0.003
576.472,11.914,0.003
576.473,11.893,0.003
576.474,11.91,0.003
576.475,11.896,0.003
576.476,11.9015,0.003
576.477,11.913,0.003
576.478,11.907,0.003
576.479,11.9015,0.003
576.481,11.892,0.003
576.485,11.896,0.003
576.486,11.889,0.003
576.488,11.91,0.003
576.489,11.917,0.003
576.49,11.899,0.003
576.491,11.895,0.003
576.492,11.894,0.003
576.493,11.899,0.003
576.494,11.888,0.002
576.495,11.888,0.0025
576.498,11.8795,0.003
576.499,11.893,0.003
576.5,11.895,0.003
576.501,11.884,0.003
576.502,11.888,0.003
576.503,11.889,0.003
576.504,11.888,0.002
576.505,11.896,0.002
576.506,11.884,0.002
576.507,11.894,0.003
576.508,11.8905,0.0025
576.509,11.887,0.002
576.51,11.891,0.003
576.511,11.896,0.0025
576.512,11.887,0.002
576.513,11.887,0.003
576.514,11.883,0.0025
576.515,11.885,0.003
576.516,11.888,0.003
576.517,11.8915,0.003
576.518,11.894,0.003
576.519,11.883,0.003
576.52,11.888,0.003
576.521,11.886,0.003
576.522,11.893,0.002
576.523,11.89,0.002
576.524,11.893,0.003
576.525,11.887,0.003
576.526,11.888,0.003
576.527,11.888,0.003
576.528,11.896,0.003
576.529,11.89,0.003
576.53,11.886,0.003
576.531,11.9,0.003
576.532,11.89,0.003
576.533,11.895,0.003
576.534,11.893,0.003
576.535,11.89,0.003
576.536,11.8975,0.003
576.539,11.895,0.003
576.54,11.898,0.0025
576.541,11.898,0.002
576.542,11.899,0.003
576.543,11.9,0.003
576.544,11.895,0.003
576.545,11.894,0.003
576.546,11.8935,0.003
576.547,11.898,0.003
576.548,11.9,0.003
576.549,11.895,0.002
576.55,11.892,0.002
576.551,11.901,0.003
576.552,11.899,0.002
576.553,11.8945,0.0025
576.554,11.9,0.003
576.555,11.897,0.003
576.556,11.8975,0.0025
576.557,11.892,0.002
576.558,11.896,0.002
576.559,11.8985,0.0025
576.56,11.899,0.002
576.561,11.9,0.002
576.562,11.896,0.002
576.563,11.901,0.002
576.564,11.895,0.002
576.565,11.894,0.002
576.566,11.8995,0.002
576.567,11.902,0.002
576.568,11.895,0.002
576.569,11.9045,0.0025
576.57,11.893,0.002
576.571,11.898,0.002
576.572,11.8985,0.002
576.573,11.893,0.002
576.574,11.899,0.002
576.575,11.9025,0.002
576.576,11.903,0.002
576.577,11.903,0.002
576.578,11.9005,0.002
576.579,11.907,0.002
576.58,11.91,0.002
576.581,11.899,0.002
576.582,11.9035,0.002
576.583,11.906,0.002
576.584,11.903,0.002
576.585,11.904,0.002
576.586,11.903,0.002
576.587,11.899,0.002
576.588,11.895,0.002
576.589,11.892,0.002
576.59,11.904,0.002
576.591,11.901,0.002
576.592,11.9,0.002
576.593,11.896,0.002
576.594,11.899,0.002
576.595,11.905,0.002
576.596,11.906,0.002
576.597,11.8995,0.002
576.598,11.905,0.002
576.599,11.905,0.002
576.6,11.9,0.002
576.601,11.8995,0.002
576.602,11.903,0.002
576.603,11.9,0.002
576.604,11.905,0.002
576.605,11.896,0.002
576.606,11.907,0.002
576.607,11.8975,0.002
576.608,11.899,0.002
576.609,11.905,0.002
576.61,11.903,0.002
576.611,11.893,0.002
576.612,11.9,0.002
576.613,11.9,0.002
576.618,11.903,0.002
576.619,11.902,0.002
576.62,11.896,0.002
576.621,11.903,0.002
576.668,11.893,0.005
576.669,11.895,0.004
577.363,11.8251,0.01
577.674,11.891,0.005
577.675,11.883,0.005
578.415,11.862,0.004
578.66,11.879,0.004
578.661,11.892,0.004
579.535,11.821,0.02
579.555,11.857,0.012
579.579,11.818,0.02
580.512,11.885,0.004
580.514,11.883,0.002
580.515,11.8915,0.002
580.516,11.885,0.002
580.517,11.891,0.002
580.518,11.896,0.002
580.522,11.889,0.002
580.523,11.89,0.002
580.524,11.8865,0.002
580.525,11.89,0.002
580.526,11.895,0.002
580.527,11.888,0.003
580.528,11.883,0.003
580.529,11.89,0.003
580.535,11.853,0.02
580.578,11.84,0.02
581.518,11.913,0.02
581.537,11.88,0.005
581.573,11.853,0.02
582.507,11.891,0.003
582.508,11.892,0.003
582.509,11.889,0.003
582.51,11.891,0.003
582.511,11.887,0.003
582.514,11.895,0.003
582.515,11.887,0.003
582.516,11.885,0.003
582.517,11.882,0.003
582.518,11.887,0.003
582.519,11.88,0.003
582.52,11.889,0.003
582.521,11.878,0.003
582.522,11.892,0.003
582.523,11.888,0.003
582.524,11.894,0.003
582.525,11.883,0.003
582.526,11.891,0.003
582.527,11.886,0.003
582.528,11.878,0.003
582.529,11.895,0.003
582.53,11.886,0.003
582.531,11.889,0.003
582.532,11.892,0.003
582.533,11.8875,0.0025
582.534,11.889,0.003
582.535,11.893,0.003
582.536,11.88166667,0.008666667
582.538,11.883,0.003
582.539,11.8895,0.003
582.54,11.893,0.003
582.541,11.887,0.003
582.542,11.8965,0.003
582.543,11.898,0.003
582.544,11.894,0.002
582.545,11.893,0.003
582.546,11.895,0.003
582.547,11.897,0.003
582.548,11.905,0.003
582.549,11.896,0.0025
582.55,11.897,0.003
582.551,11.897,0.003
582.552,11.8895,0.003
582.553,11.895,0.003
582.554,11.899,0.002
582.555,11.8975,0.0025
582.556,11.896,0.003
582.557,11.898,0.002
582.558,11.895,0.002
582.559,11.9005,0.002
582.56,11.887,0.002
582.561,11.898,0.002
582.562,11.9,0.002
582.563,11.897,0.002
582.564,11.896,0.002
582.565,11.8975,0.002
582.566,11.895,0.002
582.567,11.89,0.002
582.568,11.896,0.002
582.569,11.894,0.002
582.57,11.886,0.002
582.571,11.8935,0.002
582.572,11.903,0.002
582.573,11.905,0.002
582.574,11.895,0.002
582.575,11.8975,0.002
582.576,11.889,0.003
582.577,11.895,0.002
582.578,11.894,0.002
582.579,11.896,0.002
582.58,11.8845,0.011
582.581,11.899,0.002
582.582,11.894,0.002
582.583,11.892,0.002
582.585,11.893,0.002
582.588,11.886,0.002
582.589,11.894,0.002
582.59,11.898,0.002
582.591,11.897,0.002
582.592,11.893,0.002
582.593,11.89,0.002
582.594,11.891,0.002
582.595,11.8905,0.003
582.596,11.887,0.002
582.597,11.894,0.002
582.598,11.8955,0.002
582.606,11.89,0.002
582.607,11.888,0.002
582.609,11.893,0.002
582.61,11.888,0.002
582.611,11.8975,0.002
582.612,11.892,0.003
582.613,11.895,0.002
582.614,11.897,0.002
582.615,11.8925,0.0025
583.49,11.941,0.03
583.492,11.826,0.037
583.507,11.882,0.002
583.508,11.8845,0.002
583.509,11.884,0.002
583.51,11.885,0.002
583.511,11.879,0.002
583.512,11.8745,0.002
583.514,11.875,0.002
583.515,11.887,0.002
583.516,11.886,0.002
583.517,11.887,0.002
583.518,11.877,0.002
583.519,11.885,0.002
583.52,11.873,0.002
583.521,11.8785,0.002
583.522,11.882,0.002
583.523,11.884,0.002
583.524,11.86133333,0.008
583.525,11.887,0.002
583.526,11.884,0.002
583.527,11.882,0.002
583.528,11.8845,0.002
583.529,11.883,0.002
583.53,11.881,0.002
583.531,11.8865,0.002
583.532,11.881,0.002
583.533,11.889,0.002
583.534,11.885,0.002
583.535,11.895,0.002
583.536,11.884,0.002
583.537,11.8825,0.005
583.538,11.8815,0.002
583.539,11.888,0.002
583.54,11.885,0.002
583.541,11.8845,0.002
583.542,11.887,0.002
583.543,11.891,0.002
583.544,11.8865,0.002
583.545,11.887,0.002
583.547,11.885,0.002
583.548,11.887,0.002
583.549,11.88,0.002
583.55,11.89,0.002
583.551,11.8865,0.002
583.552,11.886,0.002
583.553,11.886,0.002
583.554,11.8855,0.002
583.555,11.887,0.001
583.556,11.892,0.002
583.557,11.889,0.002
583.558,11.892,0.002
583.559,11.893,0.002
583.56,11.883,0.002
583.561,11.8895,0.002
583.562,11.884,0.001
583.563,11.888,0.002
583.564,11.89,0.002
583.565,11.884,0.002
583.566,11.884,0.002
583.567,11.86333333,0.008
583.568,11.881,0.001
583.569,11.887,0.002
583.57,11.883,0.002
583.571,11.887,0.0015
583.572,11.894,0.002
583.573,11.893,0.006
583.574,11.886,0.0015
583.575,11.889,0.001
583.576,11.884,0.001
583.577,11.884,0.001
583.578,11.895,0.001
583.579,11.886,0.001
583.58,11.8825,0.001
583.581,11.885,0.001
583.582,11.892,0.001
583.583,11.887,0.001
583.584,11.892,0.001
583.585,11.894,0.001
583.586,11.888,0.002
583.587,11.8855,0.001
583.588,11.891,0.001
583.589,11.889,0.001
583.59,11.8865,0.001
583.591,11.888,0.001
583.592,11.886,0.001
583.593,11.891,0.002
583.594,11.8855,0.001
583.595,11.887,0.001
583.596,11.883,0.001
583.597,11.884,0.001
583.598,11.885,0.001
583.599,11.887,0.001
583.6,11.8865,0.001
583.601,11.893,0.001
583.602,11.884,0.001
583.603,11.887,0.001
583.604,11.89,0.002
583.605,11.888,0.002
583.606,11.893,0.002
583.607,11.886,0.002
583.608,11.889,0.002
583.609,11.892,0.001
583.61,11.8845,0.002
583.611,11.884,0.002
583.612,11.883,0.001
583.613,11.889,0.002
583.614,11.883,0.002
583.615,11.892,0.002
583.616,11.888,0.002
583.617,11.881,0.002
583.618,11.888,0.002
583.619,11.882,0.002
583.62,11.8865,0.002
584.446,11.87,0.009
584.528,11.842,0.02
584.572,11.82,0.02
584.614,11.947,0.02
586.533,11.867,0.009
587.624,11.893,0.005
587.625,11.887,0.004
588.506,11.834,0.02
588.573,11.918,0.02
589.53,11.887,0.02
589.573,11.861,0.02
590.493,11.834,0.02
590.519,11.91,0.011
590.52,11.905,0.013
590.524,11.892,0.008
590.525,11.898,0.005
590.547,11.823,0.02
590.567,11.878,0.004
590.568,11.884,0.008
590.616,11.807,0.02
591.491,11.82,0.02
591.545,11.759,0.02
591.623,11.884,0.005
591.624,11.883,0.005
592.326,11.86,0.001
592.495,11.86,0.02
592.549,11.85,0.02
592.619,11.825,0.02
592.661,11.8825,0.004
595.319,11.874,0.003
595.532,11.877,0.296
595.645,11.894,0.004
595.646,11.889,0.004
596.636,11.908,0.004
596.637,11.906,0.005
597.442,11.883,0.006
598.045,11.799,0.034
598.079,11.852,0.022
598.144,11.879,0.002
598.145,11.8825,0.002
598.146,11.882,0.002
598.147,11.881,0.002
598.148,11.88,0.002
598.149,11.872,0.002
598.15,11.8745,0.002
598.151,11.881,0.002
598.152,11.8785,0.002
598.153,11.864,0.002
598.154,11.874,0.002
598.155,11.875,0.002
598.156,11.878,0.002
598.157,11.8755,0.002
598.158,11.856,0.002
598.159,11.864,0.002
598.16,11.8805,0.002
598.161,11.872,0.002
598.162,11.883,0.0025
598.163,11.857,0.002
598.164,11.8665,0.002
598.165,11.882,0.002
598.166,11.865,0.002
598.167,11.873,0.002
598.168,11.877,0.002
598.169,11.8745,0.002
598.17,11.877,0.002
598.171,11.87,0.002
598.172,11.887,0.002
598.173,11.873,0.002
598.174,11.873,0.002
598.191,11.923,0.023
598.192,11.91,0.023
598.193,11.882,0.023
598.194,11.915,0.023
598.195,11.926,0.023
598.196,11.91,0.023
598.197,11.9,0.023
598.198,11.923,0.023
598.199,11.897,0.024
598.2,11.889,0.024
598.201,11.914,0.024
598.202,11.915,0.024
598.203,11.918,0.023
598.204,11.903,0.023
598.205,11.911,0.023
598.206,11.8985,0.023
598.207,11.916,0.023
598.208,11.91,0.023
598.209,11.923,0.023
598.21,11.896,0.024
598.211,11.879,0.024
598.212,11.91,0.024
598.213,11.907,0.024
598.214,11.901,0.024
598.215,11.9175,0.024
598.216,11.9,0.024
598.217,11.919,0.024
598.218,11.905,0.024
